"review_date";"review_link"
2023-01-16;"https://www.whiskynotes.be/2023/dalwhinnie/dalwhinnie-1962-gordon-macphail-connoisseurs-choice/"
2023-01-13;"https://www.whiskynotes.be/2023/bruichladdich/lochindaal-2009-swell-de-spirits/"
2023-01-12;"https://www.whiskynotes.be/2023/irish-whiskey/waterford-peated-fenniscourt-peated-ballybannon/"
2023-01-11;"https://www.whiskynotes.be/2023/royal-brackla/royal-brackla-2007-christmas-edition-berry-bros/"
2023-01-10;"https://www.whiskynotes.be/2023/world/saillt-mor-2014-whiskyschwamm/"
2023-01-09;"https://www.whiskynotes.be/2023/laphroaig/laphroaig-10-cask-strength-014/"
2023-01-06;"https://www.whiskynotes.be/2023/undisclosed/secret-islay-1988-91-dram-addicts-auld-alliance-gene/"
2023-01-05;"https://www.whiskynotes.be/2023/mortlach/mortlach-special-release-2022/"
2023-01-04;"https://www.whiskynotes.be/2023/cognac/grapediggaz-cognac-vsop-cognac-xo/"
2023-01-03;"https://www.whiskynotes.be/2023/highland-park/highland-park-15-years-viking-heart-2021/"
2022-12-30;"https://www.whiskynotes.be/2022/ledaig/ledaig-2008-whisky-fassle-2009-oxhead-2005-whisky-sponge/"
2022-12-29;"https://www.whiskynotes.be/2022/glen-ord/singleton-of-glen-ord-15-years-special-release/"
2022-12-28;"https://www.whiskynotes.be/2022/glen-moray/glen-moray-18-years/"
2022-12-27;"https://www.whiskynotes.be/2022/cognac/6-cognacs-frapin-delamain-conte-filles-vallein-tercinier-tribot/"
2022-12-26;"https://www.whiskynotes.be/2022/glen-moray/glen-moray-1962-cadenhead-dumpy/"
2022-12-23;"https://www.whiskynotes.be/2022/world/cotswolds-signature-single-malt/"
2022-12-22;"https://www.whiskynotes.be/2022/rum/9-rums-enmore-uitvlugt-penny-blue-wp-caroni-foursquare/"
2022-12-21;"https://www.whiskynotes.be/2022/dailuaine/benrinnes-dailuaine-glen-elgin-orkney-the-dava-way/"
2022-12-20;"https://www.whiskynotes.be/2022/talisker/talisker-11-year-old-special-release-2022/"
2022-12-19;"https://www.whiskynotes.be/2022/irish-whiskey/lambay-20-years-cognac-finish/"
2022-12-16;"https://www.whiskynotes.be/2022/world/bimber-the-1st-peated/"
2022-12-15;"https://www.whiskynotes.be/2022/glen-grant/glen-grant-15-year-old-batch-strength/"
2022-12-14;"https://www.whiskynotes.be/2022/clynelish/clynelish-12-year-old-special-release-2022/"
2022-12-13;"https://www.whiskynotes.be/2022/caperdonich/caperdonich-islay-malt-glenburgie-wu-dram-clan/"
2022-12-12;"https://www.whiskynotes.be/2022/irish-whiskey/teeling-blackpitts-cask-strength/"
2022-12-09;"https://www.whiskynotes.be/2022/loch-lomond/old-rhosdhu-1993-maltbarn-whisky-sponge/"
2022-12-08;"https://www.whiskynotes.be/2022/lagavulin/lagavulin-12-years-2022/"
2022-12-07;"https://www.whiskynotes.be/2022/glen-grant/glen-grant-1955-gordon-macphail/"
2022-12-06;"https://www.whiskynotes.be/2022/armagnac/5-armagnacs-aurian-baraillon-gaube-bel-air/"
2022-12-05;"https://www.whiskynotes.be/2022/blends/old-fashioned-christmas-whisky-2022-whisky-exchange/"
2022-12-02;"https://www.whiskynotes.be/2022/cognac/jean-luc-pasquet-l64-l58-l79-wu-dram/"
2022-12-01;"https://www.whiskynotes.be/2022/glenrothes/glenrothes-1997-98-dramcatcher-animal-spirits-maltbarn/"
2022-11-30;"https://www.whiskynotes.be/2022/glen-grant/secret-speyside-2003-whisky-sponge/"
2022-11-29;"https://www.whiskynotes.be/2022/oban/oban-10-years-special-releases-2022/"
2022-11-28;"https://www.whiskynotes.be/2022/bowmore/blind-tasting-competition-2022-part-3/"
2022-11-25;"https://www.whiskynotes.be/2022/caol-ila/black-friday-2022-the-whisky-exchange/"
2022-11-24;"https://www.whiskynotes.be/2022/cognac/cognac-park-vsop-xo-borderies-extra/"
2022-11-23;"https://www.whiskynotes.be/2022/scapa/scapa-skiren-scapa-glansa/"
2022-11-22;"https://www.whiskynotes.be/2022/caol-ila/caol-ila-32-years-cask-of-distinction-wu-dram-whiskynerds/"
2022-11-21;"https://www.whiskynotes.be/2022/macallan/blind-tasting-competition-2022-part-2/"
2022-11-18;"https://www.whiskynotes.be/2022/balvenie/balvenie-12-years-single-barrel-first-fill/"
2022-11-17;"https://www.whiskynotes.be/2022/kingsbarns/kingsbarns-6-years-single-cask/"
2022-11-16;"https://www.whiskynotes.be/2022/lagavulin/blind-whisky-tasting-competition-2022-part-1/"
2022-11-15;"https://www.whiskynotes.be/2022/caol-ila/aberfeldy-tamdhu-caol-ila-on-a-saw-mill-cut-your-wolf-loose/"
2022-11-14;"https://www.whiskynotes.be/2022/blends/blended-malt-1992-maltman/"
2022-11-11;"https://www.whiskynotes.be/2022/cognac/cognac-grande-champagne-1928-voyer-lot-48-laurichesse-lot-75-malternative/"
2022-11-10;"https://www.whiskynotes.be/2022/benromach/benromach-contrasts-triple-distilled-2022/"
2022-11-09;"https://www.whiskynotes.be/2022/rum/black-tot-master-blenders-reserve-2022/"
2022-11-08;"https://www.whiskynotes.be/2022/glenfarclas/glenfarclas-1991-10225-master-of-malt/"
2022-11-07;"https://www.whiskynotes.be/2022/aberlour/aberlour-abunadh-alba-batch-005/"
2022-11-04;"https://www.whiskynotes.be/2022/blair-athol/memories-simply-whisky-blair-athol-2010/"
2022-11-03;"https://www.whiskynotes.be/2022/macduff/glen-elgin-2008-macduff-2009-signatory-kirsch/"
2022-11-02;"https://www.whiskynotes.be/2022/bunnahabhain/bunnahabhain-1989-braes-of-glenlivet-1994-whisky-blues/"
2022-11-01;"https://www.whiskynotes.be/2022/cognac/prunier-claire-reserve-cuvee-churchill/"
2022-10-31;"https://www.whiskynotes.be/2022/highland-park/orkney-1999-berry-bros-for-master-of-malt/"
2022-10-28;"https://www.whiskynotes.be/2022/undisclosed/islay-flush-2002-earlskine/"
2022-10-27;"https://www.whiskynotes.be/2022/caol-ila/blair-athol-tomatin-dalmunach-caol-ila-in2spirit/"
2022-10-26;"https://www.whiskynotes.be/2022/irish-whiskey/connemara-distillers-edition-2/"
2022-10-25;"https://www.whiskynotes.be/2022/undisclosed/the-macnab-15-years/"
2022-10-24;"https://www.whiskynotes.be/2022/rum/uitvlugt-1989-1990-hampden-1992-foursquare-1999-colours-of-rum/"
2022-10-21;"https://www.whiskynotes.be/2022/world/filliers-10-years-single-malt-belgium/"
2022-10-20;"https://www.whiskynotes.be/2022/glenrothes/glenrothes-1986-the-whisky-jury/"
2022-10-19;"https://www.whiskynotes.be/2022/blends/compass-box-the-circle-2/"
2022-10-18;"https://www.whiskynotes.be/2022/st-magdalene/lochside-glen-mhor-st-magdalene-recollection/"
2022-10-17;"https://www.whiskynotes.be/2022/irish-whiskey/jameson-single-pot-still/"
2022-10-14;"https://www.whiskynotes.be/2022/irish-whiskey/waterford-heritage-hunter/"
2022-10-13;"https://www.whiskynotes.be/2022/laphroaig/laphroaig-10-years-sherry-oak-finish/"
2022-10-12;"https://www.whiskynotes.be/2022/lindores-abbey/the-casks-of-lindores-bourbon/"
2022-10-11;"https://www.whiskynotes.be/2022/rum/5-rums-clarendon-secret-australia-uitvlugt-caroni/"
2022-10-10;"https://www.whiskynotes.be/2022/linkwood/linkwood-paloma-ardmore-kilnsmans-dram-goldfinch/"
2022-10-07;"https://www.whiskynotes.be/2022/caol-ila/caol-ila-2007-2009-2010-2012-2014-whisky/"
2022-10-06;"https://www.whiskynotes.be/2022/irish-whiskey/redbreast-21-year-old/"
2022-10-05;"https://www.whiskynotes.be/2022/ledaig/unpeated-ledaig-1995-thompson-bros/"
2022-10-04;"https://www.whiskynotes.be/2022/clynelish/whisky-show-2022-bottlings/"
2022-10-03;"https://www.whiskynotes.be/2022/tomatin/tomatin-21-year-old-travel-retail/"
2022-09-30;"https://www.whiskynotes.be/2022/arran/arran-1996-single-cask-uk-exclusive/"
2022-09-29;"https://www.whiskynotes.be/2022/world/the-lakes-whiskymakers-editions-mosaic/"
2022-09-28;"https://www.whiskynotes.be/2022/blends/blended-malt-speyside-islay-2001-1993-whisky-fassle/"
2022-09-27;"https://www.whiskynotes.be/2022/glenallachie/glenallachie-2009-marsala-2006-rioja-2006-port/"
2022-09-26;"https://www.whiskynotes.be/2022/ardbeg/ardbeg-scorch/"
2022-09-23;"https://www.whiskynotes.be/2022/ben-nevis/nas-notable-age-statements-decadent-drinks/"
2022-09-22;"https://www.whiskynotes.be/2022/world/french-whisky-eddu-ninkasi-alpenglow-distilleries-de-paris-hautes-glaces/"
2022-09-21;"https://www.whiskynotes.be/2022/ardnamurchan/ardnamurchan-ad07-21-05-2015-ad-11-14-ck-339/"
2022-09-20;"https://www.whiskynotes.be/2022/strathisla/strathisla-1972-gordon-macphail-40-years/"
2022-09-19;"https://www.whiskynotes.be/2022/ncnean/ncnean-quiet-rebels-annabel-aon-cask-17-257/"
2022-09-16;"https://www.whiskynotes.be/2022/world/nordic-casks-2-thy-smogen-teerenpeli-stauning-vindoga/"
2022-09-15;"https://www.whiskynotes.be/2022/world/amrut-fusion-x/"
2022-09-14;"https://www.whiskynotes.be/2022/fettercairn/fettercairn-2009-liquid-treasures-2011-best-dram/"
2022-09-13;"https://www.whiskynotes.be/2022/talisker/talisker-44-years-forests-of-the-deep/"
2022-09-12;"https://www.whiskynotes.be/2022/grain/invergordon-72-prunier-lot-40-bellevue-1998-the-roots/"
2022-09-09;"https://www.whiskynotes.be/2022/cognac/7-cognacs-delamain-vallein-tercinier-pasquet-grosperrin-laurichesse/"
2022-09-08;"https://www.whiskynotes.be/2022/glenrothes/glenrothes-15-years-mythical-beasts/"
2022-09-07;"https://www.whiskynotes.be/2022/linkwood/linkwood-thompson-bros-the-whiskyfind-taste-of-whisky/"
2022-09-06;"https://www.whiskynotes.be/2022/undisclosed/macphails-1951-gordon-macphail/"
2022-09-05;"https://www.whiskynotes.be/2022/talisker/talisker-10-year-old-2022/"
2022-09-02;"https://www.whiskynotes.be/2022/blends/elements-of-islay-cask-edit-bourbon-cask-sherry-cask/"
2022-09-01;"https://www.whiskynotes.be/2022/bowmore/bowmore-21-years-chateau-lagrange/"
2022-08-31;"https://www.whiskynotes.be/2022/world/bimber-for-abbey-whisky-whisky-sponge-beija-flor/"
2022-08-30;"https://www.whiskynotes.be/2022/port-ellen/port-ellen-1979-douglas-murdoch/"
2022-08-29;"https://www.whiskynotes.be/2022/bowmore/bowmore-1997-ledaig-1995-oxhead-whisky/"
2022-08-26;"https://www.whiskynotes.be/2022/rum/8-rums-new-grove-new-yarmouth-hampden-caroni-fiji/"
2022-08-25;"https://www.whiskynotes.be/2022/world/hellyers-road-18-years-nectar-kirsch/"
2022-08-24;"https://www.whiskynotes.be/2022/japan-whisky/chichibu-martial-arts-trilogy-bourbon-beer-chibidaru/"
2022-08-23;"https://www.whiskynotes.be/2022/lagavulin/lagavulin-1991-casks-of-distinction-5403/"
2022-08-22;"https://www.whiskynotes.be/2022/highland-park/ecret-orkney-wu-dram-clan-watt-whisky-oxhead/"
2022-08-19;"https://www.whiskynotes.be/2022/balvenie/balvenie-tun-1509-batch-8/"
2022-08-18;"https://www.whiskynotes.be/2022/blends/srv5-8-years-005-thompson-bros/"
2022-08-17;"https://www.whiskynotes.be/2022/tormore/tormore-1988-glenkeith-1992-braeval-2009-whisky-faessle/"
2022-08-16;"https://www.whiskynotes.be/2022/bowmore/bowmore-18-years-2022/"
2022-08-15;"https://www.whiskynotes.be/2022/aberlour/aberlour-14-years-double-cask/"
2022-08-12;"https://www.whiskynotes.be/2022/highland-park/highland-park-1998-orkney-sponge/"
2022-08-11;"https://www.whiskynotes.be/2022/ben-nevis/islay-malt-1989-ben-nevis-1996-whisky-jury/"
2022-08-10;"https://www.whiskynotes.be/2022/balmenach/balmenach-1989-nectar-15th-anniversary/"
2022-08-09;"https://www.whiskynotes.be/2022/strathisla/milton-1949-gordon-macphail/"
2022-08-08;"https://www.whiskynotes.be/2022/undisclosed/secret-speyside-12-years-px-ferg-harris/"
2022-08-05;"https://www.whiskynotes.be/2022/highland-park/secret-orkney-2004-whiskynerds/"
2022-08-04;"https://www.whiskynotes.be/2022/armagnac/armagnac-cutxan-2006-seailles-1988-grape-of-the-art/"
2022-08-03;"https://www.whiskynotes.be/2022/jura/jura-rum-cask/"
2022-08-02;"https://www.whiskynotes.be/2022/benromach/benromach-40-years-2022/"
2022-08-01;"https://www.whiskynotes.be/2022/mannochmore/aultmore-2007-mannochmore-2008-whisky-agency/"
2022-07-29;"https://www.whiskynotes.be/2022/springbank/springbank-1994-springbank-1995-whisky-sponge/"
2022-07-28;"https://www.whiskynotes.be/2022/undisclosed/secret-speyside-2008-aultmore-2010-rogers-whisky/"
2022-07-27;"https://www.whiskynotes.be/2022/benromach/benromach-2010-cask-388-abbey-whisky/"
2022-07-26;"https://www.whiskynotes.be/2022/japan-whisky/chichibu-london-edition-2021/"
2022-07-25;"https://www.whiskynotes.be/2022/bladnoch/bladnoch-14-years/"
2022-07-21;"https://www.whiskynotes.be/2022/macallan/macallan-harmony-collection-rich-cacao/"
2022-07-20;"https://www.whiskynotes.be/2022/aberlour/aberlour-abunadh-batch-71/"
2022-07-19;"https://www.whiskynotes.be/2022/cognac/cognac-park-bache-gabrielsen-5-cognacsponge-vallein-tercinier-lot-70-malternative-lot-11/"
2022-07-18;"https://www.whiskynotes.be/2022/irish-whiskey/gold-spot-9-years/"
2022-07-15;"https://www.whiskynotes.be/2022/ben-nevis/ben-nevis-2014-unicorn-kirsch/"
2022-07-14;"https://www.whiskynotes.be/2022/tamdhu/tamdhu-cigar-malt-batch-1/"
2022-07-13;"https://www.whiskynotes.be/2022/irish-whiskey/waterford-biodynamic-luna-1-1/"
2022-07-12;"https://www.whiskynotes.be/2022/blends/masam-no-age-blended-malt-2020/"
2022-07-11;"https://www.whiskynotes.be/2022/bowmore/bowmore-21-years-masters-selection-aston-martin/"
2022-07-08;"https://www.whiskynotes.be/2022/glenlivet-2/glenlivet-1995-9480-jack-tar/"
2022-07-07;"https://www.whiskynotes.be/2022/bunnahabhain/bunnahabhain-12-years-cask-strength/"
2022-07-06;"https://www.whiskynotes.be/2022/caol-ila/caol-ila-2014-the-whisky-exchange/"
2022-07-05;"https://www.whiskynotes.be/2022/rum/six-rums-hampden-uitvlugt-worthy-park-new-yarmouth/"
2022-07-04;"https://www.whiskynotes.be/2022/macallan/macallan-a-night-on-earth-in-scotland/"
2022-07-01;"https://www.whiskynotes.be/2022/ben-nevis/ben-nevis-coire-leis/"
2022-06-30;"https://www.whiskynotes.be/2022/grain/invergordon-1973-whisky-agency-1972-maltbarn/"
2022-06-29;"https://www.whiskynotes.be/2022/old-pulteney/old-pulteney-16-year-old/"
2022-06-28;"https://www.whiskynotes.be/2022/glen-keith/glen-keith-1991-1993-whiskysponge/"
2022-06-27;"https://www.whiskynotes.be/2022/tobermory/tobermory-12-year-old/"
2022-06-24;"https://www.whiskynotes.be/2022/glenrothes/ben-nevis-glenrothes-glen-elgin-ledaig-whisky-age/"
2022-06-23;"https://www.whiskynotes.be/2022/laphroaig/laphroaig-10-years-2021/"
2022-06-22;"https://www.whiskynotes.be/2022/loch-lomond/croftengea-2006-twe-vs-inchfad-2005-thompson-bros/"
2022-06-21;"https://www.whiskynotes.be/2022/glen-garioch/glen-garioch-2011-pulteney-2008-equinox-solstice/"
2022-06-20;"https://www.whiskynotes.be/2022/irish-whiskey/teeling-amburana-cask-6210-duchess/"
2022-06-17;"https://www.whiskynotes.be/2022/rum/five-rums-foursquare-enmore-bellevue-hampden-long-pond/"
2022-06-16;"https://www.whiskynotes.be/2022/benriach/bunnahabhain-2009-ledaig-2010-benriach-1999-earlskine/"
2022-06-15;"https://www.whiskynotes.be/2022/bruichladdich/port-charlotte-sc01-2012/"
2022-06-14;"https://www.whiskynotes.be/2022/caol-ila/caol-ila-24-years-175th-anniversary/"
2022-06-13;"https://www.whiskynotes.be/2022/bunnahabhain/bunnahabhain-2009-2010-dr-jeckyll-mr-hyde/"
2022-06-10;"https://www.whiskynotes.be/2022/cognac/vallein-tercinier-62-lessentiel-a45-grosperrin-84-pasquet-lorganic/"
2022-06-09;"https://www.whiskynotes.be/2022/highland-park/highland-park-8-years-ferraretto/"
2022-06-08;"https://www.whiskynotes.be/2022/ben-nevis/glen-grant-1995-1997-ben-nevis-1996-equilibrium-ii-whiskysponge/"
2022-06-07;"https://www.whiskynotes.be/2022/undisclosed/secret-islay-malt-1990-whisky-agency/"
2022-06-06;"https://www.whiskynotes.be/2022/glenallachie/glenallachie-2011-cuvee-kirsch-2008-chinquapin-wine4you/"
2022-06-03;"https://www.whiskynotes.be/2022/tamdhu/tamdhu-batch-strength-6/"
2022-06-02;"https://www.whiskynotes.be/2022/bunnahabhain/bunnahabhain-feis-ile-2022-abhainn-araig-moine-tokaji/"
2022-06-01;"https://www.whiskynotes.be/2022/undisclosed/secret-highland-1985-oxhead-whisky-dram-addicts/"
2022-05-31;"https://www.whiskynotes.be/2022/glen-grant/glen-grant-1952-queen-elizabeth-jubilee-gordon-macphail/"
2022-05-30;"https://www.whiskynotes.be/2022/bruichladdich/bruichladdich-islay-barley-2013/"
2022-05-27;"https://www.whiskynotes.be/2022/armagnac/armagnac-swell-de-spirits-armagnacsponge-grape-of-the-art/"
2022-05-26;"https://www.whiskynotes.be/2022/irish-whiskey/the-legendary-silkie-sliabh-liag/"
2022-05-25;"https://www.whiskynotes.be/2022/ardmore/ardmore-maltbarn-thompson-elixir-signatory/"
2022-05-24;"https://www.whiskynotes.be/2022/bruichladdich/bruichladdich-2010-lochindaal-2010-whisky-agency/"
2022-05-23;"https://www.whiskynotes.be/2022/tullibardine/tullibardine-the-murray-double-wood-edition/"
2022-05-20;"https://www.whiskynotes.be/2022/caol-ila/caol-ila-2010-2011-whiskynerds-thompson-lmdw/"
2022-05-19;"https://www.whiskynotes.be/2022/littlemill/littlemill-1989-whisky-agency-2022/"
2022-05-18;"https://www.whiskynotes.be/2022/blends/killowen-the-dalriadan-part-1-of-2/"
2022-05-17;"https://www.whiskynotes.be/2022/brora/clynelish-12-years-brora-1972-1976-1977-brora-30-years/"
2022-05-16;"https://www.whiskynotes.be/2022/mortlach/tamdhu-1988-mortlach-2007-precious-liquors/"
2022-05-13;"https://www.whiskynotes.be/2022/bunnahabhain/bunnahabhain-1998-calvados-cask-feis-ile-2022/"
2022-05-12;"https://www.whiskynotes.be/2022/springbank/springbank-1999-jura-1993-mossburn/"
2022-05-11;"https://www.whiskynotes.be/2022/cognac/cognac-pasquet-fillioux-vallein-tercinier-delamain/"
2022-05-10;"https://www.whiskynotes.be/2022/glen-grant/glen-grant-1957-mr-george-legacy/"
2022-05-09;"https://www.whiskynotes.be/2022/world/armorik-10-years-breton-whisky/"
2022-05-06;"https://www.whiskynotes.be/2022/bunnahabhain/bunnahabhain-2013-artful-dodger/"
2022-05-05;"https://www.whiskynotes.be/2022/cognac/grosperrin-a29-essentiel-grosperrin-73/"
2022-05-04;"https://www.whiskynotes.be/2022/balmenach/glenlossie-1992-speyside-1995-balmenach-2002-maltbarn/"
2022-05-03;"https://www.whiskynotes.be/2022/edradour/ballechin-18-years-2003-the-whisky-exchange/"
2022-05-02;"https://www.whiskynotes.be/2022/undisclosed/islay-single-malt-1990-the-whisky-jury/"
2022-04-29;"https://www.whiskynotes.be/2022/bruichladdich/port-charlotte-2001-bruichladdich-2006-maltbarn/"
2022-04-28;"https://www.whiskynotes.be/2022/jura/jura-1990-9005283-artful-dodger/"
2022-04-27;"https://www.whiskynotes.be/2022/auchentoshan/auchentoshan-three-wood-2021/"
2022-04-26;"https://www.whiskynotes.be/2022/cognac/prunier-1996-lot-68-lot-56-lot-51-lot-40-wine4you/"
2022-04-25;"https://www.whiskynotes.be/2022/ardnamurchan/ardnamurchan-whisky-sponge-whisky-exchange-april-fools/"
2022-04-22;"https://www.whiskynotes.be/2022/auchroisk/craigellachie-auchroisk-macduff-2007-mossburn/"
2022-04-21;"https://www.whiskynotes.be/2022/undisclosed/bessie-11-years-sherry-butt-whisky-jury/"
2022-04-20;"https://www.whiskynotes.be/2022/world/aber-falls-distillers-cut/"
2022-04-19;"https://www.whiskynotes.be/2022/longrow/longrow-red-15-years-pinot-noir/"
2022-04-18;"https://www.whiskynotes.be/2022/japan-whisky/amahagan-yamazakura-wood/"
2022-04-15;"https://www.whiskynotes.be/2022/glen-moray/glen-moray-manzanilla-tokaij-madeira/"
2022-04-14;"https://www.whiskynotes.be/2022/bunnahabhain/bunnahabhain-2013-oloroso-distillery-exclusive-13/"
2022-04-13;"https://www.whiskynotes.be/2022/rum/rum-jmh-hampden-trinidad-distillers-foursquare-caroni/"
2022-04-12;"https://www.whiskynotes.be/2022/ben-nevis/ben-nevis-1996-whisky-jury-pilot/"
2022-04-11;"https://www.whiskynotes.be/2022/caol-ila/caol-ila-2007-octave-4028789-wine4you/"
2022-04-08;"https://www.whiskynotes.be/2022/jura/jura-tide-21-years/"
2022-04-07;"https://www.whiskynotes.be/2022/rum/rum-j-m-labourdonnais-bellevue-uitvlugt-hd-st-lucia/"
2022-04-06;"https://www.whiskynotes.be/2022/undisclosed/secret-speyside-31-years-the-whisky-jury/"
2022-04-05;"https://www.whiskynotes.be/2022/blends/campbeltown-loch-2022/"
2022-04-04;"https://www.whiskynotes.be/2022/irish-whiskey/jameson-15-year-old-remastered/"
2022-04-01;"https://www.whiskynotes.be/2022/undisclosed/speyside-malt-1989-thompson-brothers-whisky-exchange/"
2022-03-31;"https://www.whiskynotes.be/2022/lochlea/lochlea-single-malt-first-release/"
2022-03-30;"https://www.whiskynotes.be/2022/world/amrut-madeira-finish-amrut-madeira-peated-kirsch/"
2022-03-29;"https://www.whiskynotes.be/2022/glengyle/kilkerran-8-years-sherry-cask-port-cask/"
2022-03-28;"https://www.whiskynotes.be/2022/benromach/benromach-cara-gold-2010/"
2022-03-25;"https://www.whiskynotes.be/2022/cognac/cognac-daniel-bouju-lot-60-malternative/"
2022-03-24;"https://www.whiskynotes.be/2022/macduff/macduff-2011-secret-islay-2011-wigman/"
2022-03-23;"https://www.whiskynotes.be/2022/highland-park/secret-orkney-1999-2017-palo-cortado/"
2022-03-22;"https://www.whiskynotes.be/2022/springbank/springbank-10-years-local-barley-2022/"
2022-03-21;"https://www.whiskynotes.be/2022/irish-whiskey/cooley-2001-liquid-treasures/"
2022-03-18;"https://www.whiskynotes.be/2022/caol-ila/caol-ila-2012-ben-nevis-2010-broekmans-tasttoe/"
2022-03-17;"https://www.whiskynotes.be/2022/teaninich/fable-whisky-ghost-piper-of-clanyard-bay/"
2022-03-16;"https://www.whiskynotes.be/2022/grain/north-british-1995-italian-car-series/"
2022-03-15;"https://www.whiskynotes.be/2022/daftmill/daftmill-2010-summer-daftmill-2009-oloroso/"
2022-03-14;"https://www.whiskynotes.be/2022/caol-ila/speyside-malt-2001-ruadh-mhor-2010-caol-ila-2008-whiskyjace/"
2022-03-11;"https://www.whiskynotes.be/2022/balmenach/balmenach-1988-whisky-sponge/"
2022-03-10;"https://www.whiskynotes.be/2022/lagavulin/lagavulin-feis-ile-2021/"
2022-03-09;"https://www.whiskynotes.be/2022/ben-nevis/ben-nevis-1999-ben-nevis-1996-liquid-treasures/"
2022-03-07;"https://www.whiskynotes.be/2022/tomatin/glen-scotia-2006-inchmurrin-2008-tomatin-2009-whisky-journey/"
2022-03-04;"https://www.whiskynotes.be/2022/aberlour/aberlour-1999-3856-jack-tar-poland/"
2022-03-03;"https://www.whiskynotes.be/2022/irish-whiskey/midleton-very-rare-2022-vs-1985/"
2022-03-02;"https://www.whiskynotes.be/2022/kilchoman/kilchoman-2012-mezcal-tequila-whisky-exchange/"
2022-03-01;"https://www.whiskynotes.be/2022/undisclosed/islay-malt-1989-1990-1991-1992-thompson-whiskysponge/"
2022-02-28;"https://www.whiskynotes.be/2022/cardhu/cardhu-14-years-special-release-2021/"
2022-02-25;"https://www.whiskynotes.be/2022/cognac/cognac-lot-69-la-boutique-malternative/"
2022-02-24;"https://www.whiskynotes.be/2022/glendronach/glendronach-1993-6853-whisky-exchange/"
2022-02-23;"https://www.whiskynotes.be/2022/glenfarclas/glenfarclas-family-cask-1973-r1/"
2022-02-22;"https://www.whiskynotes.be/2022/cognac/cognac-vallein-tercinier-grosperrin/"
2022-02-21;"https://www.whiskynotes.be/2022/bowmore/bowmore-17-years-whisky-sponge-single-malts-of-scotland/"
2022-02-18;"https://www.whiskynotes.be/2022/caol-ila/caol-ila-feis-ile-2021/"
2022-02-17;"https://www.whiskynotes.be/2022/japan-whisky/mars-komagatake-2018-kirsch-4047/"
2022-02-16;"https://www.whiskynotes.be/2022/ben-nevis/ben-nevis-2012-thompson-bros-rogers-whisky-swell-de-spirits/"
2022-02-15;"https://www.whiskynotes.be/2022/cognac/cognac-pasquet-lot-71-79-84-94-2006/"
2022-02-14;"https://www.whiskynotes.be/2022/bruichladdich/octomore-10-years-2021/"
2022-02-11;"https://www.whiskynotes.be/2022/torabhaig/torabhaigh-allt-gleann/"
2022-02-10;"https://www.whiskynotes.be/2022/jura/jura-27-years-whiskysponge/"
2022-02-09;"https://www.whiskynotes.be/2022/fettercairn/fettercairn-warehouse-2-batch-2/"
2022-02-08;"https://www.whiskynotes.be/2022/caol-ila/four-wu-dram-clan-whiskies/"
2022-02-07;"https://www.whiskynotes.be/2022/world/starward-2016-barossa-6850-apera-1870-lmdw/"
2022-02-04;"https://www.whiskynotes.be/2022/linkwood/linkwood-1997-7566-whisky-exchange/"
2022-02-03;"https://www.whiskynotes.be/2022/lagavulin/lagavulin-jazz-festival-2021-mezcal-cask/"
2022-02-02;"https://www.whiskynotes.be/2022/irish-whiskey/jameson-black-barrel-jameson-black-barrel-proof/"
2022-02-01;"https://www.whiskynotes.be/2022/highland-park/aultmore-2010-glen-elgin-2008-orkney-2008-whisky-facile/"
2022-01-31;"https://www.whiskynotes.be/2022/cognac/mauxion-cognac-lot-56-lot-31-lot-14/"
2022-01-28;"https://www.whiskynotes.be/2022/bruichladdich/bruichladdich-2001-craigellachie-2006-ballechin-2003-whiskysponge/"
2022-01-27;"https://www.whiskynotes.be/2022/irish-whiskey/waterford-the-cuvee-2021/"
2022-01-26;"https://www.whiskynotes.be/2022/caperdonich/caperdonich-2000-twe-exclusive/"
2022-01-25;"https://www.whiskynotes.be/2022/highland-park/auchroisk-westport-orkney-fettercairn-speyside-malt-thompson-bros/"
2022-01-24;"https://www.whiskynotes.be/2022/glendullan/singleton-of-glendullan-19-years-special-release/"
2022-01-21;"https://www.whiskynotes.be/2022/world/milk-honey-apex-dead-sea/"
2022-01-20;"https://www.whiskynotes.be/2022/blends/saturnalia-blended-malt-20-years-whiskysponge-thompson/"
2022-01-19;"https://www.whiskynotes.be/2022/armagnac/armagnac-delord-aurensan-baraillon-aurian-encantada/"
2022-01-18;"https://www.whiskynotes.be/2022/world/kavalan-triple-sherry-cask/"
2022-01-17;"https://www.whiskynotes.be/2022/world/shene-mackey-enigma-shene-elixir-of-life/"
2022-01-14;"https://www.whiskynotes.be/2022/caol-ila/caol-ila-2010-whisky-exchange-whiskyfacile/"
2022-01-13;"https://www.whiskynotes.be/2022/oban/oban-12-years-special-release/"
2022-01-12;"https://www.whiskynotes.be/2022/irish-whiskey/teeling-1991-twe-exclusive-10568/"
2022-01-11;"https://www.whiskynotes.be/2022/springbank/springbank-10-12-15-18-years-2021/"
2022-01-10;"https://www.whiskynotes.be/2022/blends/compass-box-ethereal-lmdw-the-nectar-15th-anniversary/"
2022-01-07;"https://www.whiskynotes.be/2022/caol-ila/caol-ila-2007-2011-whisky-sponge-decadent-drinks/"
2022-01-06;"https://www.whiskynotes.be/2022/fettercairn/fettercairn-16-years-2021/"
